攻めます0,守ります0,0,5
攻めます0,守ります1,0,5
攻めます0,守ります2,0,5
攻めます0,守ります3,0,5
攻めます1,守ります0,0,5
攻めます1,守ります1,0,5
攻めます1,守ります2,0,5
攻めます1,守ります3,0,5
攻めます2,守ります0,0,5
攻めます2,守ります1,0,5
攻めます2,守ります2,0,5
攻めます2,守ります3,0,5
攻めます3,守ります0,0,5
攻めます3,守ります1,0,5
攻めます3,守ります2,0,5
攻めます3,守ります3,0,5
